customer_uid,split,recency,history,history_log1p,mens,womens,newbie,mw_count,bought_both,zip_code,channel,history_segment,history_segment_ord,treatment_arm,T,T_mens,T_womens,visit,conversion,spend
210,test,6,604.39,6.405872878446569,1,1,1,2,1,Urban,Phone,5) $500 - $750,5,control,0,0,0,0,0,0.0
211,train,8,171.88,5.152597712198631,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
212,train,4,370.86,5.918517439351917,0,1,0,1,0,Suburban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
213,train,8,138.62,4.938924446542256,0,1,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
214,train,7,29.99,3.433664571799657,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
215,train,1,209.98,5.351763342253663,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,1,0,0.0
216,train,3,166.0,5.117993812416755,0,1,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
217,test,10,88.37,4.492785055393301,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,1,1,29.99
218,train,8,336.76,5.822335584100011,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
219,test,1,60.71,4.122445992332976,0,1,1,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
220,test,4,356.73,5.879778511912255,0,1,0,1,0,Suburban,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
221,train,4,52.12,3.9725535051681784,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
222,train,7,406.7,6.0105316098252075,0,1,1,1,0,Suburban,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
223,train,6,277.81,5.630530546248866,1,0,1,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
224,train,1,181.98,5.209376857251389,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
225,test,2,112.13,4.728537599938376,1,0,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
226,test,5,29.99,3.433664571799657,0,1,1,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
227,train,5,439.26,6.087365461485185,1,0,0,1,0,Suburban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
228,train,8,64.16,4.176845783733844,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
229,test,5,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
230,train,6,29.99,3.433664571799657,0,1,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
231,train,2,591.95,6.385110078410804,0,1,1,1,0,Urban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
232,train,8,130.31,4.877560939870913,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
233,train,3,65.26,4.1935863968717495,1,0,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
234,test,10,132.46,4.893801807475461,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
235,train,4,225.89,5.424465318536048,1,1,1,2,1,Rural,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
236,train,2,115.56,4.758406161886949,0,1,1,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
237,train,8,104.94,4.66287289611638,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
238,train,7,69.44,4.254761283628006,1,0,0,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
239,train,10,47.47,3.8809450498572846,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
240,train,1,215.08,5.37564870948436,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
241,test,2,224.89,5.420048155119184,1,1,0,2,1,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
242,test,9,201.75,5.311973692995522,1,1,0,2,1,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
243,train,5,354.03,5.872202292947151,1,0,0,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
244,train,10,151.43,5.026705474273751,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
245,train,11,120.14,4.7969469015528015,1,0,0,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
246,test,5,159.41,5.07773303762875,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
247,train,5,290.86,5.6762742352396,1,0,1,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
248,train,4,87.2,4.4796069630127455,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
249,test,11,81.06,4.40745068701404,1,0,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
250,train,10,55.11,4.0273140497628805,1,0,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
251,train,1,513.83,6.2438367490823214,0,1,1,1,0,Suburban,Multichannel,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
252,test,4,770.38,6.648181118551839,0,1,1,1,0,Rural,Multichannel,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
253,train,1,33.5,3.5409593240373143,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
254,train,2,56.25,4.047427642434349,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
255,train,2,1093.92,6.998436580220906,1,1,1,2,1,Suburban,Web,"7) $1,000 +",7,control,0,0,0,0,0,0.0
256,train,1,752.8,6.625127080833035,1,1,1,2,1,Urban,Phone,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
257,train,2,199.95,5.30305612089521,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
258,train,9,239.91,5.484423419759683,0,1,0,1,0,Rural,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
259,test,8,43.16,3.78781940196884,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
260,train,2,418.81,6.0398022279699,0,1,0,1,0,Suburban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
261,train,9,318.52,5.766819869667505,0,1,0,1,0,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
262,train,1,109.26,4.702841213161538,0,1,1,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
263,train,3,67.4,4.225372824628505,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
264,train,9,135.02,4.912801933747493,1,0,1,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
265,test,10,54.25,4.0118683403978626,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
266,train,3,55.34,4.0314047624482265,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
267,train,4,297.8,5.699774453258662,1,1,0,2,1,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,1,1,264.66
268,train,4,146.49,4.993760376871411,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
269,train,7,329.26,5.799880223034842,0,1,0,1,0,Urban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
270,train,1,29.99,3.433664571799657,1,0,1,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
271,test,4,249.61,5.523897945895664,0,1,1,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
272,test,5,39.52,3.7017956793804827,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
273,train,1,307.58,5.73198112901488,1,0,0,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
274,test,6,92.32,4.536034447153229,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
275,train,6,464.17,6.142402930172954,0,1,0,1,0,Suburban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
276,test,6,29.99,3.433664571799657,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
277,train,2,435.33,6.0783988377932054,0,1,0,1,0,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
278,train,10,375.9,5.93197990027309,0,1,0,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
279,train,9,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
280,train,9,220.51,5.4004677351929695,1,0,0,1,0,Urban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
281,train,5,180.28,5.200042797279696,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
282,train,6,78.69,4.378144107409657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
283,train,2,350.48,5.862152810627642,1,0,1,1,0,Urban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
284,train,3,376.14,5.932616471298776,1,0,0,1,0,Suburban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
285,train,1,179.63,5.196450740144466,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,1,0,0.0
286,train,6,164.51,5.109031615952449,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
287,train,8,59.76,4.106931677727572,0,1,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
288,train,11,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
289,test,2,407.64,6.0128345728441746,0,1,1,1,0,Urban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
290,train,1,143.0,4.969813299576001,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
291,train,4,320.17,5.771970577959644,0,1,1,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
292,train,1,103.07,4.6450637496497675,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
293,train,10,35.84,3.6065842113871063,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
294,train,3,190.66,5.255722968915616,0,1,1,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
295,train,2,90.91,4.5208098373700185,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
296,train,5,215.03,5.375417286928885,0,1,1,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
297,train,1,856.4,6.753904554163877,0,1,1,1,0,Urban,Web,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
298,test,10,139.83,4.947553489209959,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
299,train,10,245.09,5.505697322682768,1,0,0,1,0,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
300,train,6,127.2,4.853591544486569,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
301,train,1,470.65,6.156237185095862,1,0,0,1,0,Urban,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
302,test,1,59.13,4.0965088850514775,1,0,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
303,train,3,327.1,5.793318439967056,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
304,test,1,399.72,5.9932629290493615,1,1,0,2,1,Suburban,Phone,4) $350 - $500,4,mens_email,1,1,0,1,0,0.0
305,train,3,29.99,3.433664571799657,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
306,train,6,398.03,5.989036602033314,1,1,0,2,1,Suburban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
307,test,4,134.24,4.907050977839686,0,1,0,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,1,0,0.0
308,train,10,290.55,5.675211517668165,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
309,train,7,29.99,3.433664571799657,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
310,train,4,87.69,4.485147143388361,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
311,train,10,335.77,5.8194002047666755,0,1,0,1,0,Rural,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
312,test,12,465.37,6.144979310497521,0,1,1,1,0,Rural,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
313,train,12,75.26,4.334148554429418,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
314,train,10,327.18,5.793562238347004,0,1,0,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
315,train,1,188.89,5.246444957137325,0,1,1,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
316,test,4,49.8,3.927896354584436,1,0,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
317,train,7,688.51,6.5359812003914195,1,1,1,2,1,Rural,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
318,train,3,229.42,5.439903730609908,0,1,0,1,0,Rural,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
319,train,1,253.18,5.538042677453924,0,1,0,1,0,Suburban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
320,train,2,156.4,5.058790335983303,0,1,0,1,0,Suburban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
321,train,2,196.93,5.287913432832644,0,1,1,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
322,train,4,557.47,6.325200901757674,1,0,1,1,0,Urban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
323,train,12,177.66,5.185484558273693,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
324,train,9,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
325,train,11,140.07,4.949256221086411,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
326,train,10,168.04,5.130135373307801,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
327,train,5,173.65,5.162783971252841,1,0,0,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
328,train,4,164.7,5.1101789244325175,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
329,train,2,57.53,4.069539443303129,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
330,train,10,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
331,train,3,188.19,5.242751801098328,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,1,0,0.0
332,train,10,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,1,1,149.28
333,test,1,35.23,3.5898875049069856,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
334,train,4,63.22,4.162314688661368,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
335,train,4,550.59,6.31280501667577,1,0,1,1,0,Suburban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
336,test,6,232.94,5.455064672222561,1,0,1,1,0,Suburban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
337,train,11,91.23,4.524285457247627,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
338,train,2,571.53,6.350065135802196,1,0,1,1,0,Rural,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
339,test,1,169.31,5.137620305850745,0,1,1,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
340,test,10,205.88,5.332138915023547,1,0,0,1,0,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
341,test,1,1281.48,7.156550982381418,1,0,1,1,0,Urban,Phone,"7) $1,000 +",7,mens_email,1,1,0,0,0,0.0
342,train,3,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
343,test,3,542.16,6.2974039358305935,1,0,1,1,0,Urban,Phone,5) $500 - $750,5,mens_email,1,1,0,1,0,0.0
344,train,7,424.6,6.053499938027435,0,1,1,1,0,Suburban,Phone,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
345,train,6,507.25,6.230973452508456,0,1,1,1,0,Urban,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
346,test,10,29.99,3.433664571799657,1,0,0,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
347,train,2,373.14,5.924630058920759,0,1,0,1,0,Urban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,1,0,0.0
348,train,7,60.02,4.1112016792885235,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
349,test,1,68.5,4.241326752570746,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
350,train,11,37.45,3.649358695951653,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
351,train,2,38.34,3.672241812960913,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
352,train,5,545.73,6.303955079098154,1,0,1,1,0,Suburban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
353,train,4,70.39,4.268157803514369,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
354,train,6,98.8,4.603168183317418,0,1,1,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
355,test,9,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
356,train,5,556.5,6.323462503334274,0,1,1,1,0,Rural,Web,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
357,train,4,29.99,3.433664571799657,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
358,train,6,136.26,4.921876937480489,0,1,1,1,0,Rural,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
359,train,2,936.63,6.843355414897899,1,0,1,1,0,Urban,Phone,"6) $750 - $1,000",6,womens_email,1,0,1,0,0,0.0
360,train,9,172.14,5.154100515787627,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
361,train,2,203.52,5.320665770211798,1,1,1,2,1,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,1,0,0.0
362,train,1,422.81,6.049285241591683,0,1,0,1,0,Urban,Phone,4) $350 - $500,4,womens_email,1,0,1,1,0,0.0
363,train,10,320.11,5.77178374355666,0,1,0,1,0,Rural,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
364,test,12,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
365,train,8,267.25,5.591919381510808,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
366,train,11,164.9,5.111385197196399,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
367,train,11,265.39,5.584961400424145,0,1,0,1,0,Suburban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
368,test,9,744.22,6.613679476799924,1,0,1,1,0,Rural,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
369,train,3,99.25,4.6076670661866785,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
370,train,5,62.49,4.150882413182359,1,0,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
371,train,4,72.66,4.299459911016919,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
372,train,10,333.65,5.813085209546651,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
373,test,7,340.18,5.832410197252374,0,1,0,1,0,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
374,train,4,300.58,5.70903532093765,0,1,1,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
375,train,10,62.63,4.1530850572447005,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
376,train,10,357.28,5.881314803606995,0,1,0,1,0,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
377,train,5,283.55,5.650908985049133,1,0,1,1,0,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
378,train,9,48.93,3.910622024512518,1,0,1,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
379,test,9,54.34,4.01349597435878,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
380,train,5,247.82,5.516729743486345,1,0,0,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
381,test,11,178.56,5.190509413913731,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
382,train,2,86.38,4.47026642352329,1,0,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
383,train,7,233.4,5.457029057702858,1,1,0,2,1,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
384,train,2,189.67,5.250544185076353,1,0,1,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
385,train,1,1524.15,7.3298480448601575,1,0,1,1,0,Rural,Web,"7) $1,000 +",7,control,0,0,0,0,0,0.0
386,train,5,544.43,6.301574474399291,0,1,1,1,0,Urban,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
387,train,8,60.69,4.122121843221548,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
388,train,10,57.71,4.072610070076094,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
389,train,4,410.86,6.0206834857772025,0,1,0,1,0,Urban,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
390,train,6,40.24,3.719408659148759,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
391,train,9,535.17,6.28445127496398,0,1,1,1,0,Suburban,Web,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
392,train,3,584.63,6.372688190843112,1,1,1,2,1,Suburban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
393,train,1,29.99,3.433664571799657,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
394,train,3,1570.59,7.359843124721837,1,1,1,2,1,Urban,Web,"7) $1,000 +",7,womens_email,1,0,1,0,0,0.0
395,train,5,119.47,4.791400759278761,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
396,train,7,68.86,4.246493239378686,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
397,train,3,68.81,4.24577726598231,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
398,train,9,165.62,5.115715770546763,0,1,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
399,test,1,686.08,6.532450733768825,1,1,1,2,1,Urban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
400,test,3,263.07,5.576214219515017,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
401,train,5,568.26,6.34433727176364,0,1,1,1,0,Suburban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
402,test,7,145.89,4.989684007343324,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
403,train,2,190.4,5.254365479018854,0,1,1,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
404,train,5,964.59,6.872739313474518,0,1,1,1,0,Suburban,Phone,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
405,train,10,158.55,5.072357352724253,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
406,train,7,578.35,6.361906785443072,0,1,1,1,0,Suburban,Web,5) $500 - $750,5,mens_email,1,1,0,1,0,0.0
407,train,7,93.33,4.546799272661762,1,0,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
408,train,9,157.76,5.067393627914864,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
409,train,2,762.0,6.637258031284457,1,0,1,1,0,Suburban,Web,"6) $750 - $1,000",6,womens_email,1,0,1,0,0,0.0
410,train,5,29.99,3.433664571799657,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
411,train,2,235.19,5.4646365658644855,1,0,1,1,0,Urban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
412,train,5,42.3,3.768152635008444,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
413,train,4,474.94,6.16529179586623,0,1,1,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
414,train,7,291.88,5.679762968811981,1,0,0,1,0,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
415,train,3,80.51,4.400725712106366,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
416,train,2,224.69,5.41916237624024,1,1,0,2,1,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
417,train,6,32.17,3.501645852958961,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
418,test,4,553.42,6.31792252226108,1,0,1,1,0,Rural,Web,5) $500 - $750,5,womens_email,1,0,1,1,0,0.0
419,train,1,219.3,5.394990253808298,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
420,test,1,200.26,5.3045976045051875,1,0,0,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
421,test,8,1137.96,7.03787084430549,0,1,1,1,0,Suburban,Phone,"7) $1,000 +",7,mens_email,1,1,0,0,0,0.0
